"position_type","rsi","rsi_delta","dxy_rsi","vix_close","us10y_rsi","outcome"
1,0.299516908242062,0.430694415242933,0.490825696539271,0.0212100606061166,0.333622251989587,1
0,0.750000000074734,0.481006221894764,0.3583611434375,0.127124401709738,0.0814166936615802,1
1,0.210084033634708,0.412344349034681,0.304346394846336,0.0732834786326722,0.619662693287078,1
1,0.290529695053119,0.493942159206241,0.190059175492215,0.0803534988347111,0.359004261045075,1
0,0.732492997271745,0.571341706275668,0.472221489243748,0.25751188966657,0.314868804664776,1
1,0.294334975398574,0.500037861208491,0.439655447428736,0.132698840715191,0.0736843819730517,1
0,0.703071672425174,0.542385301951416,0.507690792945519,0.22121005516764,0.54136752041096,1
1,0.216432865753803,0.432393024642161,0.542944513397668,0.0282800808081555,0.411712511091389,1
0,0.725685785608804,0.571977984916027,0.13718577201469,0.17131202797248,0.38394786486023,1
0,0.803776683167427,0.590410257941363,0.575281539256828,0.0552005423466882,0.316473640570265,0
0,0.706357758691321,0.596345393402474,0.692556309702903,0.0554724662006127,0.672310232182374,1
0,0.73004694842979,0.588829713732105,0.753088391083172,0.0717878974360871,0.381481049562675,1
1,0.296121593321012,0.455718402710845,0.523035839240857,0.227464317404097,0.477135109788171,1
0,0.738095238169183,0.537908582353866,0.559522831685093,0.0821210038852208,0.52758017492711,0
1,0.27622950822465,0.468044992413345,0.645832126795162,0.0610469052060665,0.643622448979613,0
0,0.721753794338605,0.55485764840402,0.642857199610635,0.164377969697404,0.363924451768281,1
1,0.286729857848593,0.499475644530318,0.260273059386757,0.048946293706423,0.389597667638482,1
1,0.266478873266234,0.46268093858134,0.557292085017054,0.651529567599468,0.57725947521866,1
0,0.769094138620481,0.55910321772763,0.447675329616658,0.0711080878012756,0.668317864498352,1
1,0.237513873497527,0.45010007786412,0.745457157113587,0.056560161616311,0.739498213772397,1
1,0.15909090910716,0.398564196212817,0.366117555034288,0.0428280069931201,0.500114851135253,1
0,0.867033831715262,0.522714013848129,0.745927465622833,0.0532970753692162,0.532363733108679,0
1,0.280141844000276,0.414269141169351,0.521583234614687,0.128076121602281,0.286087192352026,0
1,0.273869346761048,0.483901892113219,0.773170621136156,0.399456141415197,0.307699660660517,0
0,0.704244031900684,0.545544979821118,0.66666843442081,0.0663494203575956,0.853229393413116,1
0,0.847376788637982,0.545487277818191,0.457625775682667,0.0504418749030081,0.597473275024304,1
0,0.737931034555672,0.547190354074996,0.638298834375434,0.0515295703187064,0.59981297101049,1
