"position_type","rsi","rsi_delta","dxy_rsi","vix_close","us10y_rsi","outcome"
1,0.251847890503366,0.374991284593786,0.668063550518464,0.340476170847505,0.82712718114771,1
1,0.284542737790991,0.37271777945206,0.55527029920354,0.0907738122254111,0.662680553151403,0
1,0.194840451053397,0.450288239754294,0.701298446313715,0.111011908065831,0.543988560425894,0
0,0.769218075365879,0.613165332441416,0.41597744166747,0.0125000003720238,0.798208824814375,1
0,0.763794033329415,0.601190369317531,0.242159971435742,0.397916678509425,0.413914739767837,0
1,0.291243977158588,0.405882832148016,0.316280003221332,0.154464290311437,0.594799299905781,1
1,0.273688585188382,0.46849379757185,1,0.37232146941433,0.365017689032818,0
0,0.784663340210099,0.333561851258089,0.282275341851206,0.27261905573271,0.512089704383304,1
1,0.258512685974168,0.46322059503921,0.5737903350857,0.008630952637826,0.890513881393594,1
1,0.256754490862721,0.392467401759683,0.590889305049553,0.221726167313279,0.457087439121101,0
0,0.761373493599901,0.716463072851967,0.630032897645984,0.103273812597435,0.630518309417418,0
0,0.786163812244001,0.6357167523203,0.493405205799914,0.25565479927544,0.517336237833928,1
1,0.296614272727654,0.430568882926959,0.417941510842948,0.268749978236607,0.619144339464782,0
1,0.281627012693692,0.32417074901975,0.271149995656623,0.133630956358064,0.789710688651418,1
0,0.765350507874271,0.658230687822349,0.362199108089809,0.282738133414825,0.118286662269393,0
1,0.248405648344221,0.295566459445466,0.271422928652015,0.131547622962727,0.671625656150153,1
0,0.866184950117134,0.436912113543616,0.512087105885859,0.390476202097506,0.165183258021829,1
1,0.301500098029446,0.517744610791499,0.840797147855572,0.2074404823643,0.534586977126843,0
1,0.265199140371395,0.392752895879471,0.457071108236018,0.372619028946995,0.448500517465453,1
1,0.289182898706105,0.39291407535597,0.883119736991064,0.105357145992772,0.84860670038426,1
0,0.721630669778351,0.651341801084304,0.585600358650318,0.275000008184524,0.585055603057617,1
1,0.305386188823968,0.345633752794133,0.561353858972223,0.234226197447208,0.667121918391207,1
0,0.793327819473196,0.585151146119982,0.329873323565355,0.394940458182752,0.377335234846723,1
0,0.75901159133725,0.539116910223668,0.110675327039703,0,0.358116717635084,0
0,0.760007173841209,0.520581357007657,0.546640307203335,0.464583317398313,0.796553565360921,0
0,0.895809951875778,0.434121301332269,0.410867180732847,0.249702388384,0.416532216786572,1
0,0.746510533981436,0.73344435496898,0.569001321729268,0.177976195773101,0.66449779859894,1
1,0.289845922067927,0.115242926169062,0.541407495895273,0.157738099932682,0.181707441386338,1
1,0.279999527107886,0.424380731912727,0.38890345186671,0.331250009858631,0.682116979364712,0
0,0.923609547620794,0.412081795370433,0.148101635289791,0.933928658747877,0.311425369309718,1
1,0.271927418021222,0.38823775098785,0.736637026859984,0.104464288823342,0.31516368248637,1
1,0.28762606149365,0.362705135970361,0.543564413315953,0.11845238447775,0.449852841979835,0
1,0.264231735168945,0.381990547127916,0.770799663019325,0.867857168686225,0.30505004929732,0
1,0.266229613006909,0.362128501690305,0.474562785717225,0.0377976201725483,0.922353283821202,1
1,0.0399570452035193,0.45405834507819,0.403403753171448,0.756250022507441,0.469505871677499,1
0,0.904338952894315,0.523089887428955,0.0398611627939946,0.0092261907507795,0.46109259792566,1
1,0.129025477957876,0.462759535368317,1,0.384226201911494,0.333890685616662,0
1,0.232893584583393,0.529554947069059,0.628589847359227,0.0824404786440619,0.237307915821179,0
1,0.255163379038212,0.240811847967233,0.468550767272444,0.41249998251488,0.0703477810238343,1
1,0.304269832978765,0.409572304362471,0.571841535624114,0.0241071435746174,0.921103617743802,0
1,0.252408123515647,0.352165976285814,0.881893729839244,0.138392861261692,0.196012702893466,0
0,0.738689970665487,0.493475357822146,0.477870978647274,0.183035719733206,0.357673344567219,1
1,0.224414502764384,0.329604896962551,0.691645693494622,0.21071432174745,0.366025921071817,0
0,0.726510044765649,0.513469365396316,0.516581141551797,0.185714291241497,0.361220329110304,0
0,0.722650555299789,0.476251683421284,0.0600448197824661,0.131845242019204,0.624175615769402,0
0,0.843500850488757,0.399106787879085,0.395848831654817,0.296428580250851,0.579058719442979,1
1,0.251028347348519,0.519018681723731,0.682724710819269,0.730952343183106,0.308962102033339,0
0,0.748994169505143,0.498197454461169,0.20872152307755,0.130952384849773,0.775815975227467,1
0,0.902543609671766,0.469517595436455,0.0838959713077309,0.15327381408553,0.754334712478296,1
0,0.738750829151384,0.863554210405713,0.655351812277927,0.170535719361182,0.343948056552785,1
0,0.804809355072146,0.632200866341801,0.278528386554227,0.260416704179069,0.634806608581944,0
0,0.748518560799517,0.568893478903335,0.359039231564469,0.0375000011160715,0.550928580530086,0
1,0.238095997403215,0.154634177116396,0.25161650257591,0.427976203213577,0.512800713557619,0
